sample_name	animal	continent	country	description	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	latitude	longitude	moisture	pasteurized	ph	physical_specimen_location	physical_specimen_remaining	qiita_study_id	regionstate	rindtype	salt	sample_type	scientific_name	style	taxon_id	title
11488.CSB460	c	Europe	England	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	England	Jennifer_s_cheese-_no_starter	51.51121	-0.11982	43.79310345	N	7.04	UCSD	TRUE	11488	London	washed	0.336671713	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB461	c	Europe	England	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	England	Jennifer_s_cheese-_no_starter	51.51121	-0.11982	35.18518519	N	7.8	UCSD	TRUE	11488	London	washed	0.329477535	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB462	c	Europe	England	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	England	Jennifer_s_cheese-_with_starter	51.51121	-0.11982	40	N	7.84	UCSD	TRUE	11488	London	washed	0.252059825	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB463	c	Europe	England	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	England	Jennifer_s_cheese-_with_starter	51.51121	-0.11982	42.85714286	N	7.94	UCSD	TRUE	11488	London	washed	0.449686271	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB466	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Dzorette	46.81819	8.22751	61.53846154	N	7.94	UCSD	TRUE	11488	NA	bloomy	0.042697275	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB467	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Emmentaler	46.93998	7.7895	22.14285714	N	5.89	UCSD	TRUE	11488	Emmentaler	washed	0.159452094	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB467B	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Emmentaler	46.93998	7.7895	25.22522523	N	6.06	UCSD	TRUE	11488	Emmentaler	washed	0.179954547	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB468	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Bartassac_cheese_1	44.56683	-0.41517	20.27027027	N	5.2	UCSD	TRUE	11488	Landiras	bloomy	0.555701633	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB469	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Bartassac_cheese_1	44.56683	-0.41517	22.02643172	N	5.34	UCSD	TRUE	11488	Landiras	bloomy	0.426968326	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB470	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Bartassac_cheese_1	44.56683	-0.41517	22.29437229	N	5.22	UCSD	TRUE	11488	Landiras	bloomy	0.823327483	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB489	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Bayley_Hazen_Blue	44.587655	-72.268324	34.12322275	N	6.88	UCSD	TRUE	11488	Vermont	natural	0.051236071	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB490	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Bayley_Hazen_Blue	44.587655	-72.268324	36.42756681	N	6.82	UCSD	TRUE	11488	Vermont	natural	0.058947716	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB491	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Bayley_Hazen_Blue	44.587655	-72.268324	33.00395257	N	6.69	UCSD	TRUE	11488	Vermont	natural	0.044293775	cheese	food fermentation metagenome	blue	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB516	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Landaff	44.175221	-71.887419	42.5295858	N	7.5	UCSD	TRUE	11488	New_Hampshire	natural	0.166006377	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB517	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Landaff	44.175221	-71.887419	40.81455806	N	7.59	UCSD	TRUE	11488	New_Hampshire	natural	0.080160264	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB518	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Landaff	44.175221	-71.887419	43.55758267	N	7.52	UCSD	TRUE	11488	New_Hampshire	natural	0.097861516	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB538	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ascutney_Mountain	43.54064	-72.39893	44.71544715	N	6.96	UCSD	TRUE	11488	Vermont	washed	0.04879674	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB539	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Ascutney_Mountain	43.54064	-72.39893	34.55978975	N	6.87	UCSD	TRUE	11488	Vermont	washed	0.054650168	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB543	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Harbison__1x_washed_	44.587655	-72.268324	NA	Y	NA	UCSD	TRUE	11488	Vermont	washed	NA	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB544	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Harbison__1x_washed_	44.587655	-72.268324	55.29411765	Y	6.96	UCSD	TRUE	11488	Vermont	washed	0.072542618	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB545	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Harbison__1x_washed_	44.587655	-72.268324	NA	Y	6.82	UCSD	TRUE	11488	Vermont	washed	0.099621976	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB552	c__g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_washed_wheel	43.94367	-73.23456	66.15475487	N	7.54	UCSD	TRUE	11488	Vermont	washed	0.061553425	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB553	c__g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_washed_wheel	43.94367	-73.23456	66.9800235	N	7.42	UCSD	TRUE	11488	Vermont	washed	0.071725429	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB554	c__g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_washed_wheel	43.94367	-73.23456	62.64411991	N	7.53	UCSD	TRUE	11488	Vermont	washed	0.107234764	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB555	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Moses__washed_	44.587655	-72.268324	62.06278027	Y	7.25	UCSD	TRUE	11488	Vermont	washed	0.139944946	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB556	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Moses__washed_	44.587655	-72.268324	NA	Y	7.25	UCSD	TRUE	11488	Vermont	washed	0.13758691	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB557	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Moses__washed_	44.587655	-72.268324	61.47757256	Y	6.75	UCSD	TRUE	11488	Vermont	washed	0.161234539	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB573	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Cabot_Clothbound_Cheddar	44.40139	-72.3123	18.09256662	Y	6.24	UCSD	TRUE	11488	Vermont	natural	0.142343396	cheese	food fermentation metagenome	clothbound	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB574	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Cabot_Clothbound_Cheddar	44.40139	-72.3123	19.05737705	Y	6.26	UCSD	TRUE	11488	Vermont	natural	0.116744416	cheese	food fermentation metagenome	clothbound	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB575	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Cabot_Clothbound_Cheddar	44.40139	-72.3123	16.79644049	Y	6.13	UCSD	TRUE	11488	Vermont	natural	0.146432506	cheese	food fermentation metagenome	clothbound	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB576	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Constant_Bliss	44.587655	-72.268324	65.22435897	Y	6.1	UCSD	TRUE	11488	Vermont	bloomy	0.116744416	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB578	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Constant_Bliss	44.587655	-72.268324	67.5059952	Y	6.28	UCSD	TRUE	11488	Vermont	bloomy	0.090990196	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB597	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Kinsman	44.175221	-71.887419	45.19650655	N	7.21	UCSD	TRUE	11488	New_Hampshire	natural	0.165196099	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB598	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Kinsman	44.175221	-71.887419	45.52117264	N	7.46	UCSD	TRUE	11488	New_Hampshire	natural	0.10734793	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB599	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Kinsman	44.175221	-71.887419	45.23809524	N	7.19	UCSD	TRUE	11488	New_Hampshire	natural	0.114611988	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB600	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Shelburne_Farms_Clothbound_cheddar	44.38972	-73.22472	27.92321117	N	6.55	UCSD	TRUE	11488	Vermont	natural	0.137974798	cheese	food fermentation metagenome	clothbound	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB601	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Shelburne_Farms_Clothbound_cheddar	44.38972	-73.22472	31.02310231	N	6.78	UCSD	TRUE	11488	Vermont	natural	0.097838282	cheese	food fermentation metagenome	clothbound	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB602	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Shelburne_Farms_Clothbound_cheddar	44.38972	-73.22472	30.92224231	N	6.55	UCSD	TRUE	11488	Vermont	natural	0.108525819	cheese	food fermentation metagenome	clothbound	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB606	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Harbison	44.587655	-72.268324	64.00966184	Y	7.46	UCSD	TRUE	11488	Vermont	bloomy	0.06020128	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB607	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Harbison	44.587655	-72.268324	62.24489796	Y	6.94	UCSD	TRUE	11488	Vermont	bloomy	0.053100998	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB608	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Harbison	44.587655	-72.268324	63.70192308	Y	7.31	UCSD	TRUE	11488	Vermont	bloomy	0.045329555	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB618	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tobasi	42.71202	-73.20369	67.95774648	N	5.95	UCSD	TRUE	11488	Massachusetts	washed	0.277409328	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB619	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tobasi	42.71202	-73.20369	42.85714286	N	6.06	UCSD	TRUE	11488	Massachusetts	washed	0.089171066	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB620	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tobasi	42.71202	-73.20369	44	N	5.5	UCSD	TRUE	11488	Massachusetts	washed	0.160750117	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB621	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Maggie_s_Round	42.71202	-73.20369	27.77777778	N	5.18	UCSD	TRUE	11488	Massachusetts	natural	0.271420265	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB622	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Maggie_s_Round	42.71202	-73.20369	38.36734694	N	5.22	UCSD	TRUE	11488	Massachusetts	natural	0.288209933	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB623	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Maggie_s_Round	42.71202	-73.20369	37.24489796	N	5.44	UCSD	TRUE	11488	Massachusetts	natural	0.091637334	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB624	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Red_Hawk	38.23242	-122.63665	62.22222222	Y	7.34	UCSD	TRUE	11488	California	washed	0.081716319	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB625	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Red_Hawk	38.23242	-122.63665	62.04906205	Y	7.39	UCSD	TRUE	11488	California	washed	0.082163417	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB626	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Red_Hawk	38.23242	-122.63665	61.70854271	Y	7.42	UCSD	TRUE	11488	California	washed	0.086771173	cheese	food fermentation metagenome	washed_bloomy	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB653	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Cavemaster_little_big	44.16728	-73.25401	75.42297418	Y	5.75	UCSD	TRUE	11488	Vermont	bloomy	0.092138713	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB657	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Valencay	47.76328	-0.32997	55.00821018	Y	6	UCSD	TRUE	11488	Loire	bloomy	0.124387148	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB658	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Valencay	47.76328	-0.32997	59.07534247	Y	6.01	UCSD	TRUE	11488	Loire	bloomy	0.113988319	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB659	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Valencay	47.76328	-0.32997	63.08724832	Y	6.15	UCSD	TRUE	11488	Loire	bloomy	0.090149506	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB669	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Grayson	36.66124	-80.92397	51.25495376	N	7.22	UCSD	TRUE	11488	Virginia	washed	0.110316929	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB670	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Grayson	36.66124	-80.92397	43.90243902	N	7.26	UCSD	TRUE	11488	Virginia	washed	0.077376988	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB671	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Grayson	36.66124	-80.92397	47.75132275	N	7.02	UCSD	TRUE	11488	Virginia	washed	0.083064965	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB672	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Cavemaster_C-local	42.44064	-73.56178	62.95938104	Y	6.98	UCSD	TRUE	11488	New_York	washed	0.049464841	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB673	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Cavemaster_C-local	42.44064	-73.56178	65.50764951	Y	6.99	UCSD	TRUE	11488	New_York	washed	0.070908232	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB674	s	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Cavemaster_C-local	42.44064	-73.56178	65.26548673	Y	6.96	UCSD	TRUE	11488	New_York	washed	0.066052702	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB675	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hooligan	41.57567	-72.33201	35.42857143	N	7.35	UCSD	TRUE	11488	Connecticut	washed	0.109119601	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB676	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hooligan	41.57567	-72.33201	42.1686747	N	7.42	UCSD	TRUE	11488	Connecticut	washed	0.129937077	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB677	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Hooligan	41.57567	-72.33201	42.51152074	N	7.45	UCSD	TRUE	11488	Connecticut	washed	0.135734633	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB679	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Raclette	45.70327	3.34485	50.59970015	N	7.75	UCSD	TRUE	11488	Auvergne	washed	0.117140976	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB680	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Le_Jeune_Artise	46.424745	-0.678884	40.97633136	N	7.5	UCSD	TRUE	11488	NA	washed	0.129937077	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB681	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Le_Jeune_Artise	46.424745	-0.678884	43.93939394	N	7.3	UCSD	TRUE	11488	NA	washed	0.105030367	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB682	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Le_Jeune_Artise	46.424745	-0.678884	42.82786885	N	7.13	UCSD	TRUE	11488	NA	washed	0.125752002	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB683	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Manchester	44.558803	-72.577841	NA	N	7.5	UCSD	TRUE	11488	Vermont	washed	0.147311325	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB684	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Manchester	44.558803	-72.577841	49.85673352	N	7.71	UCSD	TRUE	11488	Vermont	washed	0.095726025	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB685	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Manchester	44.558803	-72.577841	42.72151899	N	7.44	UCSD	TRUE	11488	Vermont	washed	0.102203648	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB687	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Sharfe_Maxx	47.603786	9.055737	40.17391304	N	7.53	UCSD	TRUE	11488	Thurgau	washed	0.083064965	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
